id,date,confirmed,deaths,recovered,tests,vaccines,people_vaccinated,people_fully_vaccinated,hosp,icu,vent,school_closing,workplace_closing,cancel_events,gatherings_restrictions,transport_closing,stay_home_restrictions,internal_movement_restrictions,international_movement_restrictions,information_campaigns,testing_policy,contact_tracing,facial_coverings,vaccination_policy,elderly_people_protection,government_response_index,stringency_index,containment_health_index,economic_support_index,administrative_area_level,administrative_area_level_1,administrative_area_level_2,administrative_area_level_3,latitude,longitude,population,iso_alpha_3,iso_alpha_2,iso_numeric,iso_currency,key_local,key_google_mobility,key_apple_mobility,key_jhu_csse,key_nuts,key_gadm
099050aa,2020-04-29,1,0,,,,,,,,,3,2,2,4,-1,1,1,3,2,2,2,1,0,2,-67.71,-72.22,-64.88,-87.5,3,United States,Iowa,Kossuth,43.2123603820802,-94.206868674079,14813,USA,US,840,USD,19109,ChIJyTmjgQ6y84cRBf6iCvbyP6w,,US19109,,USA.16.55_1
099050aa,2020-04-30,2,0,,,,,,,,,3,2,2,4,-1,1,1,3,2,2,2,1,0,2,-67.71,-72.22,-64.88,-87.5,3,United States,Iowa,Kossuth,43.2123603820802,-94.206868674079,14813,USA,US,840,USD,19109,ChIJyTmjgQ6y84cRBf6iCvbyP6w,,US19109,,USA.16.55_1
099050aa,2020-05-01,2,0,,,,,,,,,3,2,2,4,-1,1,1,3,2,2,2,1,0,2,-67.71,-72.22,-64.88,-87.5,3,United States,Iowa,Kossuth,43.2123603820802,-94.206868674079,14813,USA,US,840,USD,19109,ChIJyTmjgQ6y84cRBf6iCvbyP6w,,US19109,,USA.16.55_1
099050aa,2020-05-02,2,0,,,,,,,,,3,2,2,4,-1,1,1,3,2,2,2,1,0,2,-67.71,-72.22,-64.88,-87.5,3,United States,Iowa,Kossuth,43.2123603820802,-94.206868674079,14813,USA,US,840,USD,19109,ChIJyTmjgQ6y84cRBf6iCvbyP6w,,US19109,,USA.16.55_1
099050aa,2020-05-03,2,0,,,,,,,,,3,2,2,4,-1,1,1,3,2,2,2,1,0,2,-67.71,-72.22,-64.88,-87.5,3,United States,Iowa,Kossuth,43.2123603820802,-94.206868674079,14813,USA,US,840,USD,19109,ChIJyTmjgQ6y84cRBf6iCvbyP6w,,US19109,,USA.16.55_1
099050aa,2020-05-04,2,0,,,,,,,,,3,2,2,4,-1,1,1,3,2,2,2,1,0,2,-67.71,-72.22,-64.88,-87.5,3,United States,Iowa,Kossuth,43.2123603820802,-94.206868674079,14813,USA,US,840,USD,19109,ChIJyTmjgQ6y84cRBf6iCvbyP6w,,US19109,,USA.16.55_1
099050aa,2020-05-05,2,0,,,,,,,,,3,2,2,4,-1,1,1,3,2,2,2,1,0,2,-67.71,-72.22,-64.88,-87.5,3,United States,Iowa,Kossuth,43.2123603820802,-94.206868674079,14813,USA,US,840,USD,19109,ChIJyTmjgQ6y84cRBf6iCvbyP6w,,US19109,,USA.16.55_1
099050aa,2020-05-06,2,0,,,,,,,,,3,2,2,4,-1,1,1,3,2,2,2,1,0,2,-67.71,-72.22,-64.88,-87.5,3,United States,Iowa,Kossuth,43.2123603820802,-94.206868674079,14813,USA,US,840,USD,19109,ChIJyTmjgQ6y84cRBf6iCvbyP6w,,US19109,,USA.16.55_1
099050aa,2020-05-07,2,0,,,,,,,,,3,2,2,4,-1,1,1,3,2,2,2,1,0,2,-67.71,-72.22,-64.88,-87.5,3,United States,Iowa,Kossuth,43.2123603820802,-94.206868674079,14813,USA,US,840,USD,19109,ChIJyTmjgQ6y84cRBf6iCvbyP6w,,US19109,,USA.16.55_1
099050aa,2020-05-08,2,0,,,,,,,,,3,2,2,4,-1,1,1,3,2,2,2,1,0,2,-67.71,-72.22,-64.88,-87.5,3,United States,Iowa,Kossuth,43.2123603820802,-94.206868674079,14813,USA,US,840,USD,19109,ChIJyTmjgQ6y84cRBf6iCvbyP6w,,US19109,,USA.16.55_1
099050aa,2020-05-09,2,0,,,,,,,,,3,2,2,4,-1,1,1,3,2,2,2,1,0,2,-67.71,-72.22,-64.88,-87.5,3,United States,Iowa,Kossuth,43.2123603820802,-94.206868674079,14813,USA,US,840,USD,19109,ChIJyTmjgQ6y84cRBf6iCvbyP6w,,US19109,,USA.16.55_1
099050aa,2020-05-10,2,0,,,,,,,,,3,2,2,4,-1,1,1,3,2,2,2,1,0,2,-67.71,-72.22,-64.88,-87.5,3,United States,Iowa,Kossuth,43.2123603820802,-94.206868674079,14813,USA,US,840,USD,19109,ChIJyTmjgQ6y84cRBf6iCvbyP6w,,US19109,,USA.16.55_1
099050aa,2020-05-11,2,0,,,,,,,,,3,2,2,4,-1,1,1,3,2,2,2,1,0,2,-67.71,-72.22,-64.88,-87.5,3,United States,Iowa,Kossuth,43.2123603820802,-94.206868674079,14813,USA,US,840,USD,19109,ChIJyTmjgQ6y84cRBf6iCvbyP6w,,US19109,,USA.16.55_1
099050aa,2020-05-12,2,0,,,,,,,,,3,2,2,4,-1,1,1,3,2,2,2,1,0,2,-67.71,-72.22,-64.88,-87.5,3,United States,Iowa,Kossuth,43.2123603820802,-94.206868674079,14813,USA,US,840,USD,19109,ChIJyTmjgQ6y84cRBf6iCvbyP6w,,US19109,,USA.16.55_1
099050aa,2020-05-13,2,0,,,,,,,,,3,2,2,4,-1,1,1,3,2,2,2,1,0,2,-67.71,-72.22,-64.88,-87.5,3,United States,Iowa,Kossuth,43.2123603820802,-94.206868674079,14813,USA,US,840,USD,19109,ChIJyTmjgQ6y84cRBf6iCvbyP6w,,US19109,,USA.16.55_1
099050aa,2020-05-14,2,0,,,,,,,,,3,2,2,4,-1,1,1,3,2,2,2,1,0,2,-67.71,-72.22,-64.88,-87.5,3,United States,Iowa,Kossuth,43.2123603820802,-94.206868674079,14813,USA,US,840,USD,19109,ChIJyTmjgQ6y84cRBf6iCvbyP6w,,US19109,,USA.16.55_1
099050aa,2020-05-15,2,0,,,,,,,,,3,2,2,4,-1,1,1,3,2,2,2,1,0,2,-67.71,-72.22,-64.88,-87.5,3,United States,Iowa,Kossuth,43.2123603820802,-94.206868674079,14813,USA,US,840,USD,19109,ChIJyTmjgQ6y84cRBf6iCvbyP6w,,US19109,,USA.16.55_1
099050aa,2020-05-16,2,0,,,,,,,,,3,2,2,4,-1,1,1,3,2,2,2,1,0,2,-67.71,-72.22,-64.88,-87.5,3,United States,Iowa,Kossuth,43.2123603820802,-94.206868674079,14813,USA,US,840,USD,19109,ChIJyTmjgQ6y84cRBf6iCvbyP6w,,US19109,,USA.16.55_1
099050aa,2020-05-17,3,0,,,,,,,,,3,2,2,4,-1,1,1,3,2,2,2,1,0,2,-67.71,-72.22,-64.88,-87.5,3,United States,Iowa,Kossuth,43.2123603820802,-94.206868674079,14813,USA,US,840,USD,19109,ChIJyTmjgQ6y84cRBf6iCvbyP6w,,US19109,,USA.16.55_1
099050aa,2020-05-18,5,0,,,,,,,,,3,2,2,4,-1,1,1,3,2,2,2,1,0,2,-67.71,-72.22,-64.88,-87.5,3,United States,Iowa,Kossuth,43.2123603820802,-94.206868674079,14813,USA,US,840,USD,19109,ChIJyTmjgQ6y84cRBf6iCvbyP6w,,US19109,,USA.16.55_1
099050aa,2020-05-19,4,0,,,,,,,,,3,2,2,4,-1,1,1,3,2,2,2,1,0,2,-67.71,-72.22,-64.88,-87.5,3,United States,Iowa,Kossuth,43.2123603820802,-94.206868674079,14813,USA,US,840,USD,19109,ChIJyTmjgQ6y84cRBf6iCvbyP6w,,US19109,,USA.16.55_1
099050aa,2020-05-20,7,0,,,,,,,,,3,2,2,4,-1,1,1,3,2,2,2,1,0,2,-67.71,-72.22,-64.88,-87.5,3,United States,Iowa,Kossuth,43.2123603820802,-94.206868674079,14813,USA,US,840,USD,19109,ChIJyTmjgQ6y84cRBf6iCvbyP6w,,US19109,,USA.16.55_1
099050aa,2020-05-21,7,0,,,,,,,,,3,2,2,4,-1,1,1,3,2,2,2,1,0,2,-67.71,-72.22,-64.88,-87.5,3,United States,Iowa,Kossuth,43.2123603820802,-94.206868674079,14813,USA,US,840,USD,19109,ChIJyTmjgQ6y84cRBf6iCvbyP6w,,US19109,,USA.16.55_1
099050aa,2020-05-22,7,0,,,,,,,,,3,2,2,4,-1,1,1,3,2,2,2,1,0,2,-67.71,-72.22,-64.88,-87.5,3,United States,Iowa,Kossuth,43.2123603820802,-94.206868674079,14813,USA,US,840,USD,19109,ChIJyTmjgQ6y84cRBf6iCvbyP6w,,US19109,,USA.16.55_1
099050aa,2020-05-23,7,0,,,,,,,,,3,2,2,4,-1,1,1,3,2,2,2,1,0,2,-67.71,-72.22,-64.88,-87.5,3,United States,Iowa,Kossuth,43.2123603820802,-94.206868674079,14813,USA,US,840,USD,19109,ChIJyTmjgQ6y84cRBf6iCvbyP6w,,US19109,,USA.16.55_1
099050aa,2020-05-24,7,0,,,,,,,,,3,2,2,4,-1,1,1,3,2,2,2,1,0,2,-67.71,-72.22,-64.88,-87.5,3,United States,Iowa,Kossuth,43.2123603820802,-94.206868674079,14813,USA,US,840,USD,19109,ChIJyTmjgQ6y84cRBf6iCvbyP6w,,US19109,,USA.16.55_1
099050aa,2020-05-25,7,0,,,,,,,,,3,2,2,4,-1,1,1,3,2,2,2,1,0,2,-67.71,-72.22,-64.88,-87.5,3,United States,Iowa,Kossuth,43.2123603820802,-94.206868674079,14813,USA,US,840,USD,19109,ChIJyTmjgQ6y84cRBf6iCvbyP6w,,US19109,,USA.16.55_1
099050aa,2020-05-26,8,0,,,,,,,,,3,2,2,4,-1,1,1,3,2,2,2,1,0,2,-67.71,-72.22,-64.88,-87.5,3,United States,Iowa,Kossuth,43.2123603820802,-94.206868674079,14813,USA,US,840,USD,19109,ChIJyTmjgQ6y84cRBf6iCvbyP6w,,US19109,,USA.16.55_1
099050aa,2020-05-27,9,0,,,,,,,,,3,2,2,4,-1,1,1,3,2,2,2,1,0,2,-67.71,-72.22,-64.88,-87.5,3,United States,Iowa,Kossuth,43.2123603820802,-94.206868674079,14813,USA,US,840,USD,19109,ChIJyTmjgQ6y84cRBf6iCvbyP6w,,US19109,,USA.16.55_1
099050aa,2020-05-28,9,0,,,,,,,,,3,2,2,4,-1,1,1,3,2,2,2,1,0,2,-64.58,-72.22,-64.88,-62.5,3,United States,Iowa,Kossuth,43.2123603820802,-94.206868674079,14813,USA,US,840,USD,19109,ChIJyTmjgQ6y84cRBf6iCvbyP6w,,US19109,,USA.16.55_1
099050aa,2020-05-29,9,0,,,,,,,,,3,2,2,4,-1,1,1,3,2,2,2,1,0,2,-67.71,-72.22,-64.88,-87.5,3,United States,Iowa,Kossuth,43.2123603820802,-94.206868674079,14813,USA,US,840,USD,19109,ChIJyTmjgQ6y84cRBf6iCvbyP6w,,US19109,,USA.16.55_1
099050aa,2020-05-30,9,0,,,,,,,,,3,2,2,4,-1,1,1,3,2,2,2,1,0,2,-67.71,-72.22,-64.88,-87.5,3,United States,Iowa,Kossuth,43.2123603820802,-94.206868674079,14813,USA,US,840,USD,19109,ChIJyTmjgQ6y84cRBf6iCvbyP6w,,US19109,,USA.16.55_1
099050aa,2020-05-31,10,0,,,,,,,,,3,2,2,4,-1,1,1,3,2,2,2,1,0,2,-67.71,-72.22,-64.88,-87.5,3,United States,Iowa,Kossuth,43.2123603820802,-94.206868674079,14813,USA,US,840,USD,19109,ChIJyTmjgQ6y84cRBf6iCvbyP6w,,US19109,,USA.16.55_1
099050aa,2020-06-01,11,0,,,,,,,,,-3,2,1,0,-1,1,1,3,2,2,2,1,0,2,-57.29,-53.7,-52.98,-87.5,3,United States,Iowa,Kossuth,43.2123603820802,-94.206868674079,14813,USA,US,840,USD,19109,ChIJyTmjgQ6y84cRBf6iCvbyP6w,,US19109,,USA.16.55_1
099050aa,2020-06-02,12,0,,,,,,,,,-3,2,1,0,-1,1,1,3,2,2,2,1,0,2,-57.29,-53.7,-52.98,-87.5,3,United States,Iowa,Kossuth,43.2123603820802,-94.206868674079,14813,USA,US,840,USD,19109,ChIJyTmjgQ6y84cRBf6iCvbyP6w,,US19109,,USA.16.55_1
099050aa,2020-06-03,13,0,,,,,,,,,-3,2,1,0,-1,1,1,3,2,2,2,1,0,2,-57.29,-53.7,-52.98,-87.5,3,United States,Iowa,Kossuth,43.2123603820802,-94.206868674079,14813,USA,US,840,USD,19109,ChIJyTmjgQ6y84cRBf6iCvbyP6w,,US19109,,USA.16.55_1
099050aa,2020-06-04,15,0,,,,,,,,,-3,2,1,0,-1,1,1,3,2,2,2,1,0,2,-57.29,-53.7,-52.98,-87.5,3,United States,Iowa,Kossuth,43.2123603820802,-94.206868674079,14813,USA,US,840,USD,19109,ChIJyTmjgQ6y84cRBf6iCvbyP6w,,US19109,,USA.16.55_1
099050aa,2020-06-05,16,0,,,,,,,,,-3,2,1,0,-1,1,1,3,2,2,2,1,0,2,-57.29,-53.7,-52.98,-87.5,3,United States,Iowa,Kossuth,43.2123603820802,-94.206868674079,14813,USA,US,840,USD,19109,ChIJyTmjgQ6y84cRBf6iCvbyP6w,,US19109,,USA.16.55_1
099050aa,2020-06-06,16,0,,,,,,,,,-3,2,1,0,-1,1,1,3,2,2,2,1,0,2,-57.29,-53.7,-52.98,-87.5,3,United States,Iowa,Kossuth,43.2123603820802,-94.206868674079,14813,USA,US,840,USD,19109,ChIJyTmjgQ6y84cRBf6iCvbyP6w,,US19109,,USA.16.55_1
099050aa,2020-06-07,16,0,,,,,,,,,-3,2,1,0,-1,1,1,3,2,2,2,1,0,2,-57.29,-53.7,-52.98,-87.5,3,United States,Iowa,Kossuth,43.2123603820802,-94.206868674079,14813,USA,US,840,USD,19109,ChIJyTmjgQ6y84cRBf6iCvbyP6w,,US19109,,USA.16.55_1
099050aa,2020-06-08,16,0,,,,,,,,,-3,2,1,0,-1,1,1,3,2,2,2,1,0,2,-57.29,-53.7,-52.98,-87.5,3,United States,Iowa,Kossuth,43.2123603820802,-94.206868674079,14813,USA,US,840,USD,19109,ChIJyTmjgQ6y84cRBf6iCvbyP6w,,US19109,,USA.16.55_1
099050aa,2020-06-09,16,0,,,,,,,,,-3,2,1,0,-1,1,1,3,2,2,2,1,0,2,-57.29,-53.7,-52.98,-87.5,3,United States,Iowa,Kossuth,43.2123603820802,-94.206868674079,14813,USA,US,840,USD,19109,ChIJyTmjgQ6y84cRBf6iCvbyP6w,,US19109,,USA.16.55_1
099050aa,2020-06-10,16,0,,,,,,,,,-3,2,1,0,-1,1,1,3,2,2,2,1,0,2,-57.29,-53.7,-52.98,-87.5,3,United States,Iowa,Kossuth,43.2123603820802,-94.206868674079,14813,USA,US,840,USD,19109,ChIJyTmjgQ6y84cRBf6iCvbyP6w,,US19109,,USA.16.55_1
099050aa,2020-06-11,16,0,,,,,,,,,-3,2,1,0,-1,1,1,3,2,2,2,1,0,2,-57.29,-53.7,-52.98,-87.5,3,United States,Iowa,Kossuth,43.2123603820802,-94.206868674079,14813,USA,US,840,USD,19109,ChIJyTmjgQ6y84cRBf6iCvbyP6w,,US19109,,USA.16.55_1
099050aa,2020-06-12,16,0,,,,,,,,,-3,1,1,0,-1,1,1,3,2,2,2,1,0,2,-55.21,-50,-50.6,-87.5,3,United States,Iowa,Kossuth,43.2123603820802,-94.206868674079,14813,USA,US,840,USD,19109,ChIJyTmjgQ6y84cRBf6iCvbyP6w,,US19109,,USA.16.55_1
099050aa,2020-06-13,17,0,,,,,,,,,-3,1,1,0,-1,1,1,3,2,2,2,1,0,2,-55.21,-50,-50.6,-87.5,3,United States,Iowa,Kossuth,43.2123603820802,-94.206868674079,14813,USA,US,840,USD,19109,ChIJyTmjgQ6y84cRBf6iCvbyP6w,,US19109,,USA.16.55_1
099050aa,2020-06-14,17,0,,,,,,,,,-3,1,1,0,-1,1,1,3,2,2,2,1,0,2,-55.21,-50,-50.6,-87.5,3,United States,Iowa,Kossuth,43.2123603820802,-94.206868674079,14813,USA,US,840,USD,19109,ChIJyTmjgQ6y84cRBf6iCvbyP6w,,US19109,,USA.16.55_1
099050aa,2020-06-15,19,0,,,,,,,,,-3,1,1,0,-1,1,1,3,2,2,2,1,0,2,-55.21,-50,-50.6,-87.5,3,United States,Iowa,Kossuth,43.2123603820802,-94.206868674079,14813,USA,US,840,USD,19109,ChIJyTmjgQ6y84cRBf6iCvbyP6w,,US19109,,USA.16.55_1
099050aa,2020-06-16,20,0,,,,,,,,,-3,1,1,0,-1,1,1,3,2,2,2,1,0,2,-55.21,-50,-50.6,-87.5,3,United States,Iowa,Kossuth,43.2123603820802,-94.206868674079,14813,USA,US,840,USD,19109,ChIJyTmjgQ6y84cRBf6iCvbyP6w,,US19109,,USA.16.55_1
099050aa,2020-06-17,20,0,,,,,,,,,-3,1,1,0,-1,1,1,3,2,2,2,1,0,2,-55.21,-50,-50.6,-87.5,3,United States,Iowa,Kossuth,43.2123603820802,-94.206868674079,14813,USA,US,840,USD,19109,ChIJyTmjgQ6y84cRBf6iCvbyP6w,,US19109,,USA.16.55_1
099050aa,2020-06-18,23,0,,,,,,,,,-3,1,1,0,-1,1,1,3,2,2,2,1,0,2,-55.21,-50,-50.6,-87.5,3,United States,Iowa,Kossuth,43.2123603820802,-94.206868674079,14813,USA,US,840,USD,19109,ChIJyTmjgQ6y84cRBf6iCvbyP6w,,US19109,,USA.16.55_1
099050aa,2020-06-19,22,0,,,,,,,,,-3,1,1,0,-1,1,1,3,2,2,2,1,0,2,-55.21,-50,-50.6,-87.5,3,United States,Iowa,Kossuth,43.2123603820802,-94.206868674079,14813,USA,US,840,USD,19109,ChIJyTmjgQ6y84cRBf6iCvbyP6w,,US19109,,USA.16.55_1
099050aa,2020-06-20,22,0,,,,,,,,,-3,1,1,0,-1,1,1,3,2,2,2,1,0,2,-55.21,-50,-50.6,-87.5,3,United States,Iowa,Kossuth,43.2123603820802,-94.206868674079,14813,USA,US,840,USD,19109,ChIJyTmjgQ6y84cRBf6iCvbyP6w,,US19109,,USA.16.55_1
099050aa,2020-06-21,24,0,,,,,,,,,-3,1,1,0,-1,1,1,3,2,2,2,1,0,2,-55.21,-50,-50.6,-87.5,3,United States,Iowa,Kossuth,43.2123603820802,-94.206868674079,14813,USA,US,840,USD,19109,ChIJyTmjgQ6y84cRBf6iCvbyP6w,,US19109,,USA.16.55_1
099050aa,2020-06-22,25,0,,,,,,,,,-3,1,1,0,-1,1,1,3,2,2,2,1,0,2,-55.21,-50,-50.6,-87.5,3,United States,Iowa,Kossuth,43.2123603820802,-94.206868674079,14813,USA,US,840,USD,19109,ChIJyTmjgQ6y84cRBf6iCvbyP6w,,US19109,,USA.16.55_1
099050aa,2020-06-23,27,0,,,,,,,,,-3,1,1,0,-1,1,1,3,2,2,2,1,0,2,-55.21,-50,-50.6,-87.5,3,United States,Iowa,Kossuth,43.2123603820802,-94.206868674079,14813,USA,US,840,USD,19109,ChIJyTmjgQ6y84cRBf6iCvbyP6w,,US19109,,USA.16.55_1
099050aa,2020-06-24,31,0,,,,,,,,,-3,1,1,0,-1,1,1,3,2,2,2,1,0,2,-55.21,-50,-50.6,-87.5,3,United States,Iowa,Kossuth,43.2123603820802,-94.206868674079,14813,USA,US,840,USD,19109,ChIJyTmjgQ6y84cRBf6iCvbyP6w,,US19109,,USA.16.55_1
099050aa,2020-06-25,29,0,,,,,,,,,-3,1,1,0,-1,1,1,3,2,2,2,1,0,2,-55.21,-50,-50.6,-87.5,3,United States,Iowa,Kossuth,43.2123603820802,-94.206868674079,14813,USA,US,840,USD,19109,ChIJyTmjgQ6y84cRBf6iCvbyP6w,,US19109,,USA.16.55_1
099050aa,2020-06-26,32,0,,,,,,,,,-3,1,1,0,-1,1,1,3,2,2,2,1,0,2,-55.21,-50,-50.6,-87.5,3,United States,Iowa,Kossuth,43.2123603820802,-94.206868674079,14813,USA,US,840,USD,19109,ChIJyTmjgQ6y84cRBf6iCvbyP6w,,US19109,,USA.16.55_1
099050aa,2020-06-27,32,0,,,,,,,,,-3,1,1,0,-1,1,1,3,2,2,2,1,0,2,-55.21,-50,-50.6,-87.5,3,United States,Iowa,Kossuth,43.2123603820802,-94.206868674079,14813,USA,US,840,USD,19109,ChIJyTmjgQ6y84cRBf6iCvbyP6w,,US19109,,USA.16.55_1
099050aa,2020-06-28,32,0,,,,,,,,,-3,1,1,0,-1,1,1,3,2,2,2,1,0,2,-55.21,-50,-50.6,-87.5,3,United States,Iowa,Kossuth,43.2123603820802,-94.206868674079,14813,USA,US,840,USD,19109,ChIJyTmjgQ6y84cRBf6iCvbyP6w,,US19109,,USA.16.55_1
099050aa,2020-06-29,32,0,,,,,,,,,-3,1,1,0,-1,1,1,3,2,2,2,1,0,2,-55.21,-50,-50.6,-87.5,3,United States,Iowa,Kossuth,43.2123603820802,-94.206868674079,14813,USA,US,840,USD,19109,ChIJyTmjgQ6y84cRBf6iCvbyP6w,,US19109,,USA.16.55_1
099050aa,2020-06-30,32,0,,,,,,,,,-3,1,1,0,-1,1,1,3,2,2,2,1,0,2,-55.21,-50,-50.6,-87.5,3,United States,Iowa,Kossuth,43.2123603820802,-94.206868674079,14813,USA,US,840,USD,19109,ChIJyTmjgQ6y84cRBf6iCvbyP6w,,US19109,,USA.16.55_1
099050aa,2020-07-01,32,0,,,,,,,,,-3,1,1,0,-1,1,1,3,2,2,2,1,0,2,-55.21,-50,-50.6,-87.5,3,United States,Iowa,Kossuth,43.2123603820802,-94.206868674079,14813,USA,US,840,USD,19109,ChIJyTmjgQ6y84cRBf6iCvbyP6w,,US19109,,USA.16.55_1
099050aa,2020-07-02,33,0,,,,,,,,,-3,1,1,0,-1,1,1,3,2,2,2,1,0,2,-55.21,-50,-50.6,-87.5,3,United States,Iowa,Kossuth,43.2123603820802,-94.206868674079,14813,USA,US,840,USD,19109,ChIJyTmjgQ6y84cRBf6iCvbyP6w,,US19109,,USA.16.55_1
099050aa,2020-07-03,33,0,,,,,,,,,-3,1,1,0,-1,1,1,3,2,2,2,1,0,2,-55.21,-50,-50.6,-87.5,3,United States,Iowa,Kossuth,43.2123603820802,-94.206868674079,14813,USA,US,840,USD,19109,ChIJyTmjgQ6y84cRBf6iCvbyP6w,,US19109,,USA.16.55_1
099050aa,2020-07-04,34,0,,,,,,,,,-3,1,1,0,-1,1,1,3,2,2,2,1,0,2,-55.21,-50,-50.6,-87.5,3,United States,Iowa,Kossuth,43.2123603820802,-94.206868674079,14813,USA,US,840,USD,19109,ChIJyTmjgQ6y84cRBf6iCvbyP6w,,US19109,,USA.16.55_1
099050aa,2020-07-05,35,0,,,,,,,,,-3,1,1,0,-1,1,1,3,2,2,2,1,0,2,-55.21,-50,-50.6,-87.5,3,United States,Iowa,Kossuth,43.2123603820802,-94.206868674079,14813,USA,US,840,USD,19109,ChIJyTmjgQ6y84cRBf6iCvbyP6w,,US19109,,USA.16.55_1
099050aa,2020-07-06,35,0,,,,,,,,,-3,1,1,0,-1,1,1,3,2,2,2,1,0,2,-55.21,-50,-50.6,-87.5,3,United States,Iowa,Kossuth,43.2123603820802,-94.206868674079,14813,USA,US,840,USD,19109,ChIJyTmjgQ6y84cRBf6iCvbyP6w,,US19109,,USA.16.55_1
099050aa,2020-07-07,36,0,,,,,,,,,-3,1,1,0,-1,1,1,3,2,2,2,1,0,2,-55.21,-50,-50.6,-87.5,3,United States,Iowa,Kossuth,43.2123603820802,-94.206868674079,14813,USA,US,840,USD,19109,ChIJyTmjgQ6y84cRBf6iCvbyP6w,,US19109,,USA.16.55_1
099050aa,2020-07-08,37,0,,,,,,,,,-3,1,1,0,-1,1,1,3,2,2,2,1,0,2,-55.21,-50,-50.6,-87.5,3,United States,Iowa,Kossuth,43.2123603820802,-94.206868674079,14813,USA,US,840,USD,19109,ChIJyTmjgQ6y84cRBf6iCvbyP6w,,US19109,,USA.16.55_1
099050aa,2020-07-09,39,0,,,,,,,,,-3,1,1,0,-1,1,1,3,2,2,2,1,0,2,-55.21,-50,-50.6,-87.5,3,United States,Iowa,Kossuth,43.2123603820802,-94.206868674079,14813,USA,US,840,USD,19109,ChIJyTmjgQ6y84cRBf6iCvbyP6w,,US19109,,USA.16.55_1
099050aa,2020-07-10,42,0,,,,,,,,,-3,1,1,0,-1,1,1,3,2,2,2,1,0,2,-55.21,-50,-50.6,-87.5,3,United States,Iowa,Kossuth,43.2123603820802,-94.206868674079,14813,USA,US,840,USD,19109,ChIJyTmjgQ6y84cRBf6iCvbyP6w,,US19109,,USA.16.55_1
099050aa,2020-07-11,41,0,,,,,,,,,-3,1,1,0,-1,1,1,3,2,2,2,1,0,2,-55.21,-50,-50.6,-87.5,3,United States,Iowa,Kossuth,43.2123603820802,-94.206868674079,14813,USA,US,840,USD,19109,ChIJyTmjgQ6y84cRBf6iCvbyP6w,,US19109,,USA.16.55_1
099050aa,2020-07-12,42,0,,,,,,,,,-3,1,1,0,-1,1,1,3,2,2,2,1,0,2,-55.21,-50,-50.6,-87.5,3,United States,Iowa,Kossuth,43.2123603820802,-94.206868674079,14813,USA,US,840,USD,19109,ChIJyTmjgQ6y84cRBf6iCvbyP6w,,US19109,,USA.16.55_1
099050aa,2020-07-13,43,0,,,,,,,,,-3,1,1,0,-1,1,1,3,2,2,2,-2,0,2,-55.99,-50,-51.49,-87.5,3,United States,Iowa,Kossuth,43.2123603820802,-94.206868674079,14813,USA,US,840,USD,19109,ChIJyTmjgQ6y84cRBf6iCvbyP6w,,US19109,,USA.16.55_1
099050aa,2020-07-14,43,0,,,,,,,,,-3,1,1,0,-1,1,1,3,2,2,2,-2,0,2,-55.99,-50,-51.49,-87.5,3,United States,Iowa,Kossuth,43.2123603820802,-94.206868674079,14813,USA,US,840,USD,19109,ChIJyTmjgQ6y84cRBf6iCvbyP6w,,US19109,,USA.16.55_1
099050aa,2020-07-15,58,0,,,,,,,,,-3,1,1,0,-1,1,1,3,2,2,2,-2,0,2,-55.99,-50,-51.49,-87.5,3,United States,Iowa,Kossuth,43.2123603820802,-94.206868674079,14813,USA,US,840,USD,19109,ChIJyTmjgQ6y84cRBf6iCvbyP6w,,US19109,,USA.16.55_1
099050aa,2020-07-16,60,0,,,,,,,,,-3,1,1,0,-1,1,1,3,2,2,2,-2,0,2,-55.99,-50,-51.49,-87.5,3,United States,Iowa,Kossuth,43.2123603820802,-94.206868674079,14813,USA,US,840,USD,19109,ChIJyTmjgQ6y84cRBf6iCvbyP6w,,US19109,,USA.16.55_1
099050aa,2020-07-17,62,0,,,,,,,,,-3,1,1,0,-1,1,1,3,2,2,2,-2,0,2,-55.99,-50,-51.49,-87.5,3,United States,Iowa,Kossuth,43.2123603820802,-94.206868674079,14813,USA,US,840,USD,19109,ChIJyTmjgQ6y84cRBf6iCvbyP6w,,US19109,,USA.16.55_1
099050aa,2020-07-18,62,0,,,,,,,,,-3,1,1,0,-1,1,1,3,2,2,2,-2,0,2,-55.99,-50,-51.49,-87.5,3,United States,Iowa,Kossuth,43.2123603820802,-94.206868674079,14813,USA,US,840,USD,19109,ChIJyTmjgQ6y84cRBf6iCvbyP6w,,US19109,,USA.16.55_1
099050aa,2020-07-19,68,0,,,,,,,,,-3,1,1,0,-1,1,1,3,2,2,2,-2,0,2,-55.99,-50,-51.49,-87.5,3,United States,Iowa,Kossuth,43.2123603820802,-94.206868674079,14813,USA,US,840,USD,19109,ChIJyTmjgQ6y84cRBf6iCvbyP6w,,US19109,,USA.16.55_1
099050aa,2020-07-20,71,0,,,,,,,,,-3,1,1,0,-1,1,1,3,2,2,2,-2,0,2,-55.99,-50,-51.49,-87.5,3,United States,Iowa,Kossuth,43.2123603820802,-94.206868674079,14813,USA,US,840,USD,19109,ChIJyTmjgQ6y84cRBf6iCvbyP6w,,US19109,,USA.16.55_1
